seed,alpha,trial,kan,mlpreg,gap
2,0.5,11,0.9458427119568924,0.947206875383671,-0.0013641634267785863
2,0.5,12,0.9449560057294863,0.9460473364709092,-0.001091330741422869
2,0.5,13,0.9463201691562649,0.9467976263556374,-0.0004774571993724219
2,0.5,14,0.944410340358775,0.9465247936702817,-0.0021144533115067254
2,0.5,15,0.9459109201282314,0.9458427119568924,6.820817133901258e-05
2,0.5,16,0.9450242139008254,0.9457745037855535,-0.0007502898847281392
2,0.5,17,0.94536525475752,0.9468658345269764,-0.0015005797694563894
2,0.5,18,0.9459109201282314,0.9456380874428757,0.00027283268535571725
2,0.5,19,0.9445467567014528,0.946251960984926,-0.001705204283473205
2,1.0,0,0.9413409726485233,0.943523634131369,-0.002182661482845627
2,1.0,1,0.9433190096173522,0.9450242139008254,-0.001705204283473205
2,1.0,2,0.9418866380192347,0.9428415524179796,-0.0009549143987449549
2,1.0,3,0.9427733442466407,0.943523634131369,-0.0007502898847282502
2,1.0,4,0.940727099106473,0.94154559716254,-0.0008184980560670407
2,1.0,5,0.94345542596003,0.9431825932746744,0.00027283268535560623
2,1.0,6,0.94345542596003,0.944342132187436,-0.0008867062274060533
2,1.0,7,0.9420912625332515,0.9440010913307414,-0.0019098287974899097
2,1.0,8,0.9422958870472683,0.9433190096173522,-0.0010231225700838564
2,1.0,9,0.9435918423027079,0.9449560057294863,-0.0013641634267784752
2,1.0,10,0.9418866380192347,0.9448195893868085,-0.002932951367573877
2,1.0,11,0.9422958870472683,0.9455698792715367,-0.003273992224268385
2,1.0,12,0.9427733442466407,0.9440692995020803,-0.0012959552554395737
2,1.0,13,0.9439328831594025,0.9442739240160971,-0.0003410408566946188
2,1.0,14,0.9412045563058454,0.9447513812154696,-0.0035468249096242133
2,1.0,15,0.9441375076734193,0.9429779687606575,0.0011595389127617706
2,1.0,16,0.9419548461905737,0.9436600504740468,-0.001705204283473094
2,1.0,17,0.9428415524179796,0.9441375076734193,-0.0012959552554396847
2,1.0,18,0.9420230543619126,0.942500511561285,-0.0004774571993724219
2,1.0,19,0.94154559716254,0.9431825932746744,-0.0016369961121343035
2,2.0,0,0.9309733306050065,0.9329513675738353,-0.0019780369688288113
2,2.0,1,0.934179114657936,0.9357479025987313,-0.001568787940795291
2,2.0,2,0.9307687060909897,0.9320646613464293,-0.0012959552554395737
2,2.0,3,0.9330877839165131,0.9347247800286475,-0.0016369961121343035
2,2.0,4,0.9317918286610736,0.9322010776891072,-0.0004092490280336314
2,2.0,5,0.932337494031785,0.9358843189414092,-0.0035468249096242133
2,2.0,6,0.9328831594024964,0.9338380738012414,-0.0009549143987449549
2,2.0,7,0.93329240843053,0.9365664006547985,-0.003273992224268496
2,2.0,8,0.9337016574585635,0.9335652411158857,0.00013641634267780312
2,2.0,9,0.9343155310006138,0.9357479025987313,-0.0014323715981174878
2,2.0,10,0.9324057022031239,0.9365664006547985,-0.004160698451674549
2,2.0,11,0.9330195757451742,0.9358161107700702,-0.002796535024895963
2,2.0,12,0.9311779551190232,0.9355432780847146,-0.004365322965691365
2,2.0,13,0.9324739103744628,0.9347929881999864,-0.002319077825523541
2,2.0,14,0.9343155310006138,0.9364299843121205,-0.0021144533115067254
2,2.0,15,0.9341109064865971,0.936020735284087,-0.0019098287974899097
2,2.0,16,0.9330195757451742,0.9337016574585635,-0.0006820817133892376
2,2.0,17,0.9334288247732079,0.9354750699133756,-0.002046245140167713
2,2.0,18,0.9337016574585635,0.9344519473432917,-0.0007502898847282502
2,2.0,19,0.9317236204897347,0.9353386535706978,-0.003615033080963115
2,5.0,0,0.8897755951162949,0.8794761612441171,0.010299433872177799
2,5.0,1,0.8930495873405634,0.8809085328422345,0.012141054498328918
2,5.0,2,0.8895709706022782,0.8832958188390969,0.006275151763181275
2,5.0,3,0.8940045017393083,0.8869790600913989,0.007025441647909414
2,5.0,4,0.8879339744901439,0.8799536184434895,0.007980356046654369
2,5.0,5,0.8929813791692245,0.8824773207830298,0.010504058386194726
2,5.0,6,0.8912079667144124,0.8824091126116909,0.00879885410272152
